RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02
6181.0,New York,New York,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445700.0,455700.0,461500.0,465600.0,466900.0,475600.0,464100.0,466700.0,467700.0,474200.0,463600.0,444e3,434400.0,435400.0,438700.0,448400.0,453200.0,471800.0,470900.0,479600.0,478e3,487200.0,489100.0,490100.0,486e3,485300.0,472300.0,475900.0,475600.0,484400.0,477300.0,477400.0,484200.0,49e4,491e3,474800.0,477700.0,477500.0,489200.0,489400.0,481800.0,489400.0,491500.0,506300.0,508100.0,504500.0,489300.0,480200.0,485500.0,502300.0,516e3,522e3,522100.0,522800.0,523e3,526100.0,528900.0,533800.0,535e3,536e3,543300.0,537800.0,563400.0,575700.0,583900.0,565800.0,553900.0,551600.0,544600.0,536100.0,537400.0,538500.0,539800.0,539300.0,531500.0,541200.0,537400.0,551100.0,542500.0,559900.0,559400.0,560100.0,543400.0,535500.0,541400.0,555800.0,561700.0
12447.0,Los Angeles,California,2,495e3,486200.0,468300.0,455100.0,437e3,421300.0,405500.0,400300.0,389e3,378e3,353700.0,339300.0,333100.0,328200.0,326900.0,327400.0,334200.0,338500.0,345200.0,352300.0,353700.0,357900.0,355600.0,356400.0,353500.0,351700.0,355200.0,350500.0,353300.0,349e3,354100.0,356100.0,362600.0,368600.0,357300.0,351500.0,34e4,346500.0,349500.0,348e3,346600.0,342900.0,341900.0,338800.0,336900.0,337400.0,330200.0,326e3,326500.0,335200.0,341200.0,344100.0,354400.0,362700.0,377e3,382100.0,390500.0,405500.0,403100.0,407500.0,407800.0,432200.0,451800.0,463600.0,472200.0,474e3,478e3,483300.0,487700.0,489e3,475400.0,476500.0,491100.0,508800.0,519500.0,511100.0,516e3,516400.0,516e3,517100.0,515500.0,518400.0,524700.0,535200.0,543900.0,544700.0,541800.0,542e3,546400.0,553100.0,559300.0,561e3,568200.0,575700.0,578800.0,579900.0,581900.0,592400.0,593700.0,593900.0,588300.0,595100.0,600500.0,609900.0,615500.0,619700.0,623800.0,627100.0,638e3,640600.0,647500.0,646400.0,659200.0,654e3,66e4,663600.0,683300.0,691100.0,681e3,686800.0
17426.0,Chicago,Illinois,3,330500.0,318600.0,291100.0,277500.0,271800.0,267800.0,264900.0,267400.0,258300.0,254900.0,242100.0,244300.0,246100.0,241100.0,229200.0,216900.0,218500.0,223800.0,223600.0,226900.0,231800.0,232300.0,233200.0,224e3,220500.0,217e3,221100.0,224700.0,216900.0,207500.0,191600.0,195100.0,198500.0,206100.0,201400.0,199500.0,191e3,183100.0,174100.0,183600.0,191700.0,200400.0,196e3,195700.0,184600.0,186300.0,178600.0,181900.0,175100.0,175e3,171800.0,178300.0,184800.0,196800.0,203300.0,203500.0,199500.0,191500.0,198500.0,199400.0,202300.0,197700.0,209200.0,224200.0,237500.0,242500.0,242e3,250200.0,248400.0,249e3,243700.0,255900.0,253800.0,253100.0,248500.0,255600.0,251100.0,250700.0,253700.0,264100.0,266600.0,266900.0,269e3,269600.0,269900.0,270200.0,270900.0,270500.0,267400.0,267200.0,265500.0,266100.0,258400.0,261100.0,264800.0,276200.0,279200.0,277700.0,274400.0,271100.0,273200.0,274500.0,268100.0,268800.0,272200.0,282800.0,297e3,303500.0,312600.0,300100.0,288e3,274700.0,268600.0,268400.0,265800.0,270300.0,273100.0,277400.0,283400.0,292100.0
13271.0,Philadelphia,Pennsylvania,4,109300.0,109600.0,11e4,110300.0,108800.0,112400.0,114e3,114400.0,112300.0,109500.0,107300.0,101800.0,99e3,106900.0,109700.0,114400.0,109100.0,116200.0,120600.0,123500.0,128100.0,126800.0,124900.0,115e3,114400.0,116900.0,119900.0,119900.0,115500.0,106900.0,104300.0,99700.0,108700.0,103800.0,107800.0,105200.0,107600.0,109800.0,108800.0,111500.0,106800.0,107600.0,105800.0,105400.0,101400.0,102500.0,103600.0,102500.0,98600.0,100500.0,105500.0,107200.0,107800.0,11e4,111100.0,108200.0,108200.0,111300.0,115500.0,113500.0,108600.0,108200.0,108800.0,113900.0,115900.0,117300.0,116900.0,117800.0,117800.0,120600.0,122100.0,124800.0,126200.0,125400.0,125500.0,124e3,121e3,120800.0,118500.0,120800.0,119200.0,121e3,121800.0,117e3,117800.0,119300.0,123600.0,126900.0,126300.0,126800.0,126800.0,128400.0,129200.0,123900.0,128100.0,126200.0,126400.0,120300.0,122300.0,123800.0,125500.0,125900.0,129900.0,126700.0,129300.0,129400.0,133300.0,136600.0,136300.0,140100.0,140200.0,144600.0,143300.0,144800.0,145400.0,146700.0,150400.0,151200.0,153500.0,
40326.0,Phoenix,Arizona,5,224400.0,216e3,206700.0,195e3,185400.0,175500.0,166300.0,152700.0,138400.0,121800.0,107100.0,92900.0,82100.0,75200.0,73600.0,80600.0,87500.0,94700.0,95100.0,96600.0,103400.0,105200.0,105100.0,102500.0,103100.0,104800.0,103400.0,104e3,101200.0,97800.0,94800.0,93300.0,89700.0,84900.0,84600.0,84100.0,84800.0,81700.0,80200.0,80500.0,82700.0,86200.0,89100.0,90800.0,95900.0,99700.0,101100.0,101200.0,104e3,108900.0,115400.0,119700.0,125200.0,129900.0,13e4,133700.0,137900.0,143500.0,146800.0,145500.0,148e3,149700.0,154e3,157700.0,162400.0,165300.0,166400.0,166e3,165400.0,166e3,166300.0,167800.0,169800.0,169500.0,165100.0,160800.0,163500.0,168600.0,174100.0,173700.0,174e3,175800.0,178100.0,182200.0,183300.0,185200.0,186400.0,187800.0,188e3,188300.0,188800.0,192400.0,196300.0,199300.0,199300.0,199100.0,204300.0,206900.0,206700.0,203100.0,203300.0,206500.0,209800.0,210700.0,212600.0,213e3,216900.0,218800.0,222800.0,220500.0,215900.0,211e3,214900.0,219500.0,222200.0,223500.0,226900.0,231400.0,237300.0,239700.0
18959.0,Las Vegas,Nevada,6,243100.0,238e3,235200.0,230600.0,221e3,210100.0,194800.0,185e3,174400.0,165700.0,156900.0,147900.0,140500.0,130200.0,123800.0,121200.0,120700.0,118600.0,116200.0,117300.0,118900.0,121500.0,122500.0,122700.0,122100.0,123700.0,125800.0,129e3,126100.0,125e3,120300.0,118900.0,116200.0,114600.0,113600.0,112400.0,109600.0,108400.0,108e3,109400.0,108e3,104700.0,102500.0,102800.0,104400.0,105800.0,105900.0,105600.0,106900.0,109200.0,112900.0,117600.0,119700.0,122200.0,123e3,126400.0,130400.0,133e3,136200.0,138300.0,141700.0,144400.0,148500.0,155900.0,16e4,162700.0,160700.0,162900.0,163500.0,166300.0,167100.0,168200.0,169900.0,171500.0,172600.0,164600.0,163900.0,167700.0,177600.0,180200.0,178900.0,178900.0,179400.0,182500.0,182900.0,185e3,185700.0,187300.0,190200.0,189300.0,190300.0,188100.0,191100.0,193100.0,197700.0,199900.0,2e5,199800.0,199100.0,201600.0,201100.0,201400.0,200800.0,203900.0,208400.0,209e3,210300.0,207800.0,212500.0,213700.0,219700.0,229e3,236300.0,241400.0,242700.0,241600.0,239300.0,237200.0,241e3,245200.0
6915.0,San Antonio,Texas,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164700.0,163300.0,162200.0,164e3,164100.0,165600.0,166100.0,169600.0,171600.0,173e3,171700.0,171400.0,172100.0,173300.0,174400.0,174200.0,178700.0,177600.0,179400.0,176e3,176300.0,177800.0,179100.0,179600.0,177400.0,177100.0,177900.0,178900.0,180600.0,181200.0,181800.0,179100.0,180300.0,178500.0,178700.0,177900.0,180200.0,181400.0,182900.0,186400.0,193300.0,198800.0,202700.0,200800.0,
54296.0,San Diego,California,8,427200.0,415e3,401e3,378700.0,369500.0,355900.0,347200.0,329700.0,316100.0,305400.0,294600.0,303600.0,298600.0,298400.0,291600.0,306900.0,321500.0,330200.0,337300.0,341800.0,339800.0,343700.0,336800.0,345700.0,349200.0,357e3,351e3,344200.0,347100.0,348800.0,351400.0,349200.0,356500.0,356300.0,347800.0,341300.0,339300.0,347e3,344500.0,337700.0,331800.0,326900.0,323600.0,322200.0,321800.0,327200.0,326800.0,329700.0,337400.0,346200.0,353800.0,355200.0,365900.0,368900.0,370200.0,366400.0,375600.0,385500.0,396400.0,404600.0,414200.0,423300.0,430100.0,431800.0,433500.0,431800.0,435300.0,43e4,431200.0,431600.0,439200.0,442900.0,447500.0,448400.0,448500.0,446400.0,450500.0,455900.0,459e3,459e3,457400.0,457600.0,461300.0,475900.0,49e4,492100.0,482400.0,477900.0,481e3,482700.0,472e3,464400.0,468500.0,485400.0,499200.0,503e3,497800.0,503300.0,502800.0,506600.0,502800.0,505200.0,504500.0,508500.0,512700.0,517200.0,526e3,540900.0,551400.0,546800.0,536700.0,538600.0,546900.0,552700.0,552400.0,547800.0,559100.0,565500.0,574400.0,573400.0
38128.0,Dallas,Texas,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253300.0,254200.0,249e3,251300.0,251100.0,253800.0,250400.0,255100.0,252600.0,269800.0,275100.0,276300.0,267600.0,262300.0,266600.0,263500.0,263300.0,261300.0,262100.0,264200.0,269700.0,271900.0,274100.0,272800.0,276600.0,275900.0,276300.0,273e3,276200.0,280600.0,284400.0,281e3,276300.0,277400.0,279300.0,284300.0,284300.0,285400.0,279e3,278700.0,278600.0,284500.0,282500.0,287e3,280800.0,
33839.0,San Jose,California,10,636900.0,600900.0,567500.0,539900.0,524900.0,512500.0,493200.0,472200.0,443200.0,425e3,420400.0,419700.0,401700.0,371100.0,353600.0,361100.0,390500.0,399e3,411e3,413500.0,429700.0,443400.0,456300.0,470500.0,476500.0,460700.0,452900.0,441800.0,449400.0,448900.0,455500.0,453400.0,447400.0,442500.0,445600.0,445400.0,440300.0,426600.0,415300.0,420400.0,422200.0,428400.0,426600.0,422800.0,421400.0,418e3,43e4,439200.0,444200.0,445400.0,44e4,448100.0,461300.0,488100.0,503300.0,512e3,516800.0,523400.0,542500.0,559900.0,571900.0,575400.0,578900.0,587600.0,594400.0,596100.0,599500.0,604e3,608300.0,611800.0,617300.0,634300.0,640100.0,642100.0,633700.0,635200.0,629600.0,637900.0,642800.0,655300.0,658600.0,662600.0,673e3,676700.0,693700.0,697600.0,704200.0,700500.0,705300.0,714600.0,723600.0,728500.0,728600.0,733900.0,737e3,761200.0,772900.0,779700.0,766600.0,757700.0,758700.0,755e3,754200.0,759200.0,770500.0,777300.0,794600.0,820800.0,840700.0,833100.0,814900.0,811100.0,821700.0,830700.0,849300.0,878300.0,914200.0,957500.0,980600.0,1044e3
25290.0,Jacksonville,Florida,11,174600.0,169100.0,153600.0,143400.0,138800.0,139300.0,136300.0,132800.0,128100.0,126800.0,125300.0,128400.0,128700.0,124800.0,113800.0,106400.0,105900.0,109e3,109600.0,107600.0,107700.0,109200.0,108100.0,110600.0,111600.0,111400.0,103600.0,97e3,95400.0,91500.0,86400.0,82900.0,87100.0,92500.0,93e3,92800.0,91700.0,90600.0,84600.0,82e3,81300.0,85200.0,83300.0,84700.0,82700.0,88500.0,87100.0,91200.0,90400.0,93800.0,91600.0,88500.0,87700.0,89400.0,91800.0,90700.0,88600.0,90900.0,97700.0,105500.0,107700.0,107900.0,107900.0,107700.0,107200.0,108400.0,106700.0,105900.0,104800.0,105400.0,105700.0,106e3,111500.0,112500.0,110300.0,105700.0,107400.0,107500.0,108800.0,109300.0,111200.0,112500.0,113500.0,112200.0,111500.0,110900.0,114400.0,117100.0,120100.0,122900.0,124600.0,125200.0,119900.0,12e4,119500.0,135300.0,137800.0,140300.0,132400.0,131200.0,129200.0,127900.0,129100.0,131700.0,132700.0,133100.0,136900.0,155900.0,164600.0,165300.0,147800.0,141500.0,137800.0,143100.0,141400.0,141200.0,136e3,140100.0,144400.0,
20330.0,San Francisco,California,12,790900.0,781800.0,779700.0,775500.0,785600.0,793100.0,799900.0,763400.0,723100.0,707700.0,678100.0,669100.0,631700.0,639300.0,634700.0,664e3,690700.0,706900.0,708900.0,709400.0,702900.0,716e3,699600.0,688100.0,665100.0,666700.0,667300.0,665e3,681900.0,697500.0,706400.0,694900.0,693500.0,689700.0,670500.0,647500.0,636700.0,636200.0,654400.0,658500.0,685400.0,695e3,700200.0,688900.0,664600.0,657300.0,643900.0,652e3,647500.0,662700.0,671900.0,694700.0,709200.0,731800.0,756800.0,783e3,787700.0,788500.0,772600.0,769500.0,770100.0,787400.0,813100.0,820600.0,836300.0,852300.0,877600.0,882200.0,879900.0,873e3,897e3,908800.0,929300.0,909800.0,909800.0,934500.0,963200.0,988300.0,985200.0,1002800.0,1020300.0,1024300.0,1022600.0,1041500.0,1066300.0,1100900.0,1123e3,1129300.0,1127700.0,1103700.0,1112700.0,1112500.0,1137300.0,1154700.0,1175400.0,1174e3,1152600.0,1147600.0,1142300.0,1150300.0,1151700.0,1161300.0,1159400.0,1187800.0,1184300.0,1211200.0,1124200.0,1128400.0,1108400.0,1167e3,1172700.0,1200100.0,1217200.0,1244900.0,1257700.0,1280600.0,1292500.0,,,
10221.0,Austin,Texas,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261400.0,263900.0,263500.0,269100.0,271700.0,272100.0,278400.0,282e3,282e3,279900.0,279200.0,291400.0,295200.0,296200.0,292e3,287100.0,290500.0,287800.0,291400.0,293400.0,299300.0,303e3,306100.0,305800.0,306600.0,305300.0,312e3,313200.0,314200.0,314900.0,317600.0,318e3,317400.0,318900.0,318700.0,324600.0,331e3,336900.0,331600.0,328100.0,331800.0,343200.0,341300.0,349700.0,
10920.0,Columbus,Ohio,14,118100.0,111800.0,114500.0,110100.0,109100.0,103700.0,103900.0,102300.0,97900.0,92300.0,96100.0,95800.0,94800.0,89400.0,92600.0,97300.0,103100.0,108500.0,114e3,116500.0,116900.0,112900.0,104500.0,104900.0,105300.0,106200.0,103800.0,103600.0,98400.0,87500.0,78400.0,79400.0,81200.0,88800.0,88900.0,85e3,78400.0,77200.0,77900.0,78900.0,80400.0,88700.0,89400.0,86900.0,82500.0,86300.0,89600.0,87800.0,85900.0,89400.0,98700.0,102700.0,106900.0,105500.0,105600.0,102800.0,100600.0,101200.0,108900.0,107300.0,105e3,95900.0,101400.0,105200.0,110800.0,113800.0,113500.0,108900.0,108500.0,109200.0,114400.0,114e3,115300.0,118500.0,119e3,121e3,118300.0,119800.0,119900.0,123500.0,123500.0,126200.0,125500.0,150900.0,149300.0,147900.0,124900.0,124300.0,125200.0,124200.0,125800.0,125300.0,125600.0,125500.0,126400.0,130300.0,133700.0,137300.0,137500.0,134e3,134400.0,136100.0,141500.0,145e3,149500.0,166200.0,169e3,166400.0,151300.0,147e3,145100.0,140800.0,141600.0,143700.0,147700.0,148e3,150600.0,,,
32811.0,Memphis,Tennessee,15,71800.0,70300.0,66100.0,64400.0,62500.0,61800.0,61700.0,60300.0,57e3,53800.0,53500.0,55200.0,53800.0,51600.0,46600.0,47900.0,48600.0,55500.0,59700.0,61500.0,63700.0,64700.0,63900.0,59200.0,53900.0,56900.0,58e3,59800.0,54900.0,53100.0,51100.0,50600.0,55500.0,59900.0,63300.0,63500.0,60100.0,55700.0,49800.0,48400.0,49200.0,50500.0,55600.0,58300.0,57600.0,58700.0,58e3,60100.0,55600.0,55600.0,54100.0,53100.0,53100.0,55200.0,58100.0,60600.0,61200.0,65300.0,68400.0,70300.0,68600.0,66700.0,64800.0,66300.0,69800.0,71500.0,71700.0,71200.0,71e3,71700.0,71800.0,76500.0,80200.0,79300.0,79100.0,76e3,86e3,85e3,86300.0,86200.0,87200.0,92100.0,85100.0,86200.0,83900.0,85700.0,84700.0,85400.0,84200.0,88100.0,89e3,89100.0,86700.0,84900.0,84900.0,83600.0,81600.0,85600.0,89500.0,93200.0,90700.0,88800.0,87700.0,88400.0,91600.0,92800.0,93900.0,92800.0,92900.0,95900.0,98800.0,99e3,97e3,98300.0,102200.0,103800.0,106500.0,106700.0,107800.0,103100.0
17933.0,El Paso,Texas,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126e3,120400.0,120300.0,128500.0,132100.0,132200.0,132200.0,133100.0,136700.0,132400.0,133500.0,133400.0,130700.0,130500.0,130300.0,133500.0,133200.0,128700.0,128100.0,128e3,131500.0,131400.0,131200.0,131200.0,130100.0,129500.0,131200.0,130800.0,130400.0,127600.0,127200.0,126900.0,126600.0,127400.0,129800.0,129300.0,129400.0,130200.0,131300.0,133200.0,130700.0,127400.0,126500.0,127200.0,131900.0,135300.0,135900.0,135600.0,133600.0,130500.0,128700.0,129e3,131700.0,135500.0,136300.0,137900.0,138100.0,140600.0,144600.0,144100.0,140600.0,135100.0,133800.0,139300.0,143700.0,147e3,145500.0,142500.0,143e3,
44269.0,Boston,Massachusetts,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399700.0,402300.0,396600.0,390400.0,394500.0,393200.0,398600.0,397700.0,408e3,414700.0,417100.0,418600.0,420100.0,421100.0,422300.0,425100.0,436400.0,439300.0,437300.0,431e3,430700.0,443100.0,442800.0,447200.0,443500.0,446900.0,443800.0,441800.0,446200.0,447700.0,456e3,460700.0,481500.0,486200.0,483800.0,483200.0,48e4,488100.0,489400.0,498600.0,502800.0,503100.0,506400.0,506700.0,513400.0,512200.0,522e3,518600.0,536800.0,537800.0,544800.0,536300.0,538e3,527e3,531e3,546300.0,566900.0,571700.0,570800.0,569500.0,569600.0,565100.0,561900.0,563100.0,583500.0,585500.0,601100.0,578400.0,
16037.0,Seattle,Washington,18,421300.0,424e3,426e3,422900.0,414400.0,407800.0,404600.0,403200.0,398200.0,399600.0,396200.0,393700.0,383300.0,372800.0,366900.0,365700.0,369700.0,374e3,377100.0,382e3,378100.0,382500.0,389500.0,397e3,398100.0,391500.0,39e4,384400.0,393800.0,404900.0,415e3,401900.0,389600.0,380400.0,390700.0,391500.0,389500.0,378900.0,371200.0,366200.0,370800.0,376e3,382800.0,373500.0,368400.0,359300.0,365300.0,367900.0,381900.0,393600.0,400700.0,395100.0,390600.0,392100.0,400800.0,400300.0,406e3,405800.0,406600.0,412600.0,418300.0,423300.0,419900.0,415600.0,42e4,421300.0,428500.0,428600.0,427300.0,427200.0,430600.0,435300.0,430100.0,424600.0,424900.0,432300.0,440800.0,440200.0,444900.0,450500.0,451700.0,453200.0,452e3,458300.0,460800.0,468600.0,474200.0,482600.0,481700.0,493500.0,491800.0,493500.0,496900.0,512100.0,523900.0,522300.0,528400.0,535600.0,544700.0,549e3,549500.0,551800.0,552100.0,558e3,568400.0,568500.0,576500.0,587e3,600700.0,616e3,621800.0,637900.0,654100.0,667e3,674400.0,671400.0,676e3,677500.0,697e3,717800.0
3523.0,Baltimore,Maryland,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86800.0,81800.0,79e3,85800.0,9e4,87e3,1e5,104500.0,114700.0,107700.0,106300.0,102400.0,102e3,102900.0,101400.0,105700.0,105400.0,101600.0,90200.0,87400.0,91100.0,97e3,105900.0,114700.0,115900.0,102e3,95800.0,96900.0,105500.0,97300.0,96e3,98100.0,103700.0,94600.0,84400.0,83700.0,88500.0,92900.0,97100.0,97200.0,98100.0,92600.0,90400.0,91100.0,93200.0,98600.0,101400.0,103900.0,105100.0,92400.0,91200.0,93300.0,105400.0,108e3,107200.0,109100.0,109400.0,110100.0,110200.0,118700.0,118500.0,115900.0,105500.0,108500.0,109700.0,107e3,96800.0,101400.0,102800.0,101300.0,
11093.0,Denver,Colorado,20,191700.0,185800.0,177500.0,170300.0,170700.0,176100.0,175500.0,171600.0,163800.0,157500.0,148900.0,145700.0,147600.0,156500.0,163600.0,174200.0,18e4,187600.0,190400.0,196900.0,201e3,199700.0,196900.0,204300.0,202800.0,198700.0,189e3,192700.0,203100.0,204300.0,206500.0,207300.0,209400.0,211900.0,206700.0,207800.0,201e3,202300.0,201e3,206600.0,206800.0,207600.0,206700.0,209300.0,211200.0,212300.0,214300.0,209900.0,211e3,209200.0,217100.0,229100.0,239200.0,245900.0,247300.0,248e3,255100.0,255600.0,255600.0,250100.0,248500.0,254300.0,256900.0,260400.0,260100.0,264200.0,269400.0,274400.0,270600.0,261e3,258900.0,260200.0,264700.0,260500.0,264700.0,267800.0,272400.0,271700.0,273300.0,276700.0,281400.0,285500.0,291e3,298400.0,305700.0,307300.0,306900.0,306200.0,305800.0,306300.0,307500.0,312400.0,318700.0,322100.0,333900.0,334700.0,338900.0,333800.0,334100.0,336200.0,342200.0,347900.0,352200.0,350300.0,353800.0,362300.0,365400.0,366900.0,360200.0,362300.0,360900.0,366700.0,367500.0,378900.0,385100.0,396e3,396700.0,399400.0,402400.0,407200.0
41568.0,Washington,District of Columbia,21,395200.0,395100.0,393800.0,393500.0,398100.0,391100.0,392800.0,381500.0,382700.0,373100.0,373400.0,368300.0,368100.0,367800.0,364300.0,368700.0,362500.0,363300.0,36e4,353700.0,354600.0,347e3,361600.0,350800.0,343200.0,333400.0,342500.0,344500.0,346e3,362800.0,383300.0,383900.0,380100.0,388100.0,406500.0,391700.0,376300.0,355500.0,356900.0,359600.0,355700.0,361600.0,366900.0,371200.0,365500.0,366900.0,370800.0,372600.0,359100.0,356100.0,370500.0,382900.0,397100.0,398400.0,404300.0,409600.0,411600.0,423e3,430500.0,444600.0,437600.0,439e3,431100.0,432500.0,429300.0,432e3,446300.0,448400.0,453e3,448200.0,451600.0,448700.0,452300.0,453300.0,461500.0,465600.0,474100.0,475600.0,472400.0,473600.0,476300.0,477600.0,479100.0,476900.0,485700.0,491e3,498600.0,505500.0,503800.0,503700.0,499900.0,499900.0,497900.0,500600.0,495700.0,504300.0,500400.0,505600.0,504200.0,504600.0,511400.0,515900.0,519e3,524e3,527100.0,532500.0,541100.0,537500.0,541400.0,531100.0,529e3,528600.0,534200.0,528600.0,523800.0,520300.0,517300.0,519e3,514800.0,519e3
6118.0,Nashville,Tennessee,22,146800.0,145200.0,144800.0,146300.0,146100.0,146700.0,142600.0,143600.0,140200.0,144500.0,142600.0,144700.0,140700.0,141100.0,140200.0,140500.0,142100.0,141900.0,141300.0,141100.0,139100.0,140600.0,139700.0,139800.0,141300.0,140100.0,141500.0,138800.0,136200.0,137500.0,136400.0,139400.0,135900.0,139e3,139500.0,137700.0,133100.0,132100.0,134200.0,136700.0,138e3,144e3,140400.0,137600.0,131e3,136700.0,136700.0,138400.0,135600.0,136200.0,140100.0,143200.0,144900.0,146200.0,146800.0,148300.0,145700.0,150800.0,148e3,146500.0,142400.0,148800.0,155e3,157300.0,161900.0,163400.0,165100.0,163900.0,165700.0,166600.0,168100.0,171700.0,172800.0,179500.0,178100.0,178700.0,172400.0,172300.0,173100.0,173e3,173500.0,179400.0,180500.0,183100.0,182300.0,185300.0,186900.0,186200.0,183800.0,186400.0,188300.0,194800.0,195700.0,196e3,198400.0,198600.0,200500.0,202600.0,205500.0,209300.0,211600.0,214300.0,215900.0,219600.0,219100.0,225500.0,227900.0,233600.0,232300.0,232900.0,234200.0,235300.0,235700.0,237500.0,243700.0,247300.0,248100.0,248100.0,249600.0,252700.0
5976.0,Milwaukee,Wisconsin,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98400.0,96800.0,100700.0,102600.0,108200.0,11e4,110600.0,112300.0,108800.0,107800.0,107400.0,115400.0,116800.0,120200.0,120300.0,124400.0,124300.0,124500.0,123400.0,122800.0,116500.0,118500.0,124600.0,137900.0,139e3,135100.0,136800.0
7481.0,Tucson,Arizona,24,185700.0,185700.0,186600.0,181600.0,176100.0,171200.0,170400.0,166500.0,162600.0,161500.0,158200.0,156200.0,146900.0,145500.0,143300.0,144900.0,143600.0,143200.0,145300.0,144700.0,144700.0,140600.0,140400.0,138200.0,138500.0,138e3,138200.0,134800.0,131600.0,129100.0,131100.0,129600.0,127e3,123400.0,120500.0,118900.0,115200.0,114400.0,113600.0,112100.0,108500.0,106700.0,106400.0,105900.0,106700.0,108200.0,111600.0,111400.0,112100.0,114400.0,117200.0,120600.0,119500.0,124200.0,127300.0,130900.0,130300.0,133800.0,138600.0,138700.0,133800.0,133400.0,136400.0,141200.0,140800.0,142400.0,141600.0,142300.0,144400.0,147e3,147e3,145700.0,147100.0,147100.0,147e3,145600.0,146900.0,146800.0,148100.0,148400.0,148200.0,145200.0,145e3,144900.0,146800.0,146600.0,148900.0,149100.0,149600.0,148600.0,150300.0,155200.0,155800.0,157400.0,154200.0,157200.0,156800.0,159300.0,160200.0,163700.0,164700.0,166600.0,166700.0,167e3,168300.0,169500.0,171400.0,172900.0,172100.0,173600.0,170600.0,173100.0,169600.0,169600.0,172200.0,183600.0,185900.0,183900.0,175500.0,177900.0
13373.0,Portland,Oregon,25,290200.0,281100.0,280200.0,281e3,285500.0,286800.0,282e3,282300.0,275500.0,278100.0,273500.0,274200.0,263900.0,258600.0,252500.0,250200.0,248700.0,249600.0,250300.0,253e3,250500.0,257700.0,254200.0,258800.0,253e3,255700.0,249e3,249100.0,248e3,259100.0,263e3,261200.0,255400.0,258600.0,260900.0,257e3,246500.0,237200.0,234400.0,233100.0,241100.0,242700.0,245700.0,243600.0,248900.0,243200.0,247700.0,243600.0,248800.0,243800.0,249600.0,257600.0,262200.0,264300.0,266200.0,270600.0,271900.0,269300.0,270800.0,269e3,273300.0,274700.0,277200.0,279100.0,284200.0,287500.0,292300.0,294100.0,299300.0,300100.0,294300.0,295400.0,294600.0,303800.0,300600.0,301400.0,298600.0,303100.0,306300.0,309300.0,311600.0,311800.0,314600.0,318700.0,320300.0,322200.0,322e3,323800.0,328900.0,327600.0,326900.0,323900.0,325800.0,340500.0,345500.0,348e3,342900.0,346500.0,356800.0,362400.0,364900.0,367300.0,368900.0,377900.0,378200.0,383100.0,384400.0,387400.0,389700.0,387300.0,392900.0,390500.0,393800.0,388200.0,393500.0,396500.0,400200.0,400500.0,402700.0,413200.0
