"RegionName","State","Metro","CountyName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02"
"Hollywood","FL","Miami-Fort Lauderdale","Broward",113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2635,2699.5,2475,2300,2300,2415,2572.5,2597,2600,2505,2225,2500,2800
"Yuma","AZ","Yuma","Yuma",114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350,1400,1400,1297.5,1225,1250,1250,1300,1362.5,1400,1447.5,1425,1350
"Sugar Land","TX","Houston","Fort Bend",115,,,,,,,,,,,,,,,,,,2100,1770,1675,1750,2050,1900,1800,1812.5,1775,1800,1900,2075,2000,1975,1900,2000,2000,1987.5,1985,2000,1950,2000,2200,2195,2250,2150,2200,2000,2250,2350,2375,2287.5,2200,2100,2250,2325,2200,2200,2100,2100,2000,2200,2250,2250,2262.5,2400,2300,2250,2250,2350,2300,2300,2300,2287.5,2280,2250,2275,2350,2297.5,2224.5,2250,2225,2250,2200,2200,2230,2150,2100,2150,2125,2200,2150,2100,2022.5,2100,2062.5,2100,2100,2100,2100
"Hampton","VA","Virginia Beach","Hampton City",116,,,,,,,,,,,,,1500,1447.5,1400,1472.5,1450,1495,1497.5,1495,1450,1400,1380,1395,1475,1487.5,1450,1450,1497.5,1495,1475,1350,1400,1298,1298,1200,1299,1350,1450,1450,1425,1450,1450,1495,1495,1395,1362.5,1325,1385,1400,1400,1500,1575,1500,1562.5,1500,1500,1495,1500,1500,1500,1550,1525,1562.5,1500,1500,1512.5,1537.5,1500,1500,1412.5,1500,1500,1495,1472.5,1500,1595,1622.5,1595,1550,1550,1525,1499.5,1500,1500,1492.5,1470,1490,1500,1550,1500,1500,1500,1550,1550,1500,1500
"Columbia","SC","Columbia","Richland",117,,,,,,,,,,,,1495,1412.5,1237.5,1332.5,1365,1300,1300,1300,1295,1285,1200,1195,1200,1250,1200,1250,1300,1300,1250,1250,1250,1200,1200,1200,1252.5,1250,1200,1262.5,1275,1275,1300,1300,1300,1300,1265,1350,1297.5,1250,1250,1250,1290,1350,1250,1390,1297.5,1300,1300,1295,1300,1325,1300,1295,1350,1327.5,1312.5,1295,1272.5,1300,1325,1300,1295,1300,1312.5,1300,1300,1300,1285,1250,1350,1300,1300,1300,1237.5,1250,1300,1350,1395,1450,1400,1395,1370,1350,1400,1350,1325,1300
"McKinney","TX","Dallas-Fort Worth","Collin",118,,,,,,,,,,,,,1595,1595,1650,1597.5,1595,1625,1640,1650,1600,1625,1650,1650,1695,1600,1725,1700,1695,1700,1750,1650,1650,1700,1700,1795,1700,1697.5,1697.5,1710,1695,1750,1750,1775,1700,1695,1695,1695,1700,1725,1750,1795,1795,1797,1795,1785,1792.5,1795,1795,1800,1800,1825,1800,1850,1895,1895,1850,1850,1847.5,1850,1895,1850,1800,1837.5,1895,1900,1900,1940,1895,1950,1937.5,1900,1852,1895,1900,1995,1995,1995,1925,1897.5,1950,1900,1895,1895,1895,1900,1950
"Renton","WA","Seattle","King",119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2272.5,2400,2400,2400,2595,2547.5,2525,2450,2500,2500,2500,2522.5,2500,2500
"Orange","CA","Los Angeles-Long Beach-Anaheim","Orange",120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3400,3400,3500,3395,3400,3295,3200,3300,3297.5,3195,3225,3275
"New Haven","CT","New Haven","New Haven",121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1374.5,1350,1350,1250,1325,1350,1287.5,1400,1387.5,1450,1350,1375,1400,1375,1325,1300,1395,1312.5,1400,1250,1350,1250,1200,1200,1200,1250,1300,1300,1300,1325,1472.5,1395,1425,1400,1450,1450,1475,1500,1500,1500,1450,1450,1400,1362.5,1437.5,1525,1550,1450,1650,1500,1500,1495,1500,1475,1500,1600,1525,1600,1575,1525,1600,1650,1650,1575,1550,1500,1550
"Cumming","GA","Atlanta","Forsyth",122,,,,,,,,,,,,,,,,1672.5,1675,1675,1750,1750,1800,1650,1650,1695,1700,1800,1850,1895,1850,1800,1700,1700,1697.5,1695,1622.5,1645,1725,1750,1650,1600,1795,1750,1750,1695,1710,1800,1695,1650,1685,1650,1625,1695,1800,1800,1800,1700,1750,1797.5,1895,1847.5,1850,1850,1935,1889,1850,1852.5,1800,1800,1800,1795,1795,1800,1700,1689.5,1725,1800,1800,1812.5,1800,1800,1895,1792.5,1775,1722.5,1720,1800,1845,1857.5,1850,1800,1850,1850,1890,1900,1800,1800,1768
"Bellevue","WA","Seattle","King",123,,,,,,,,,,,,,,,,,,,,,,,,,,,2395,2497.5,2472.5,2450,2500,2600,2500,2500,2497.5,2500,2600,2547.5,2495,2845,2695,2900,2595,2495,2600,2625,2500,2490,2495,2500,2500,2795,2695,2800,2875,2680,2745,2722.5,2672.5,2950,2845,2745,2800,2895,2925,2950,2900,2900,2995,2895,2795,2780,2825,2950,3175,3150,2995,3100,3100,2975,2950,2950,2865,2872.5,2950,3200,3250,3200,3450,3399.5,3200,3200,3200,3200,3100,3316.5,3400
"Olathe","KS","Kansas City","Johnson",124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1770,1795,1800,1850,1850,1825,1850,1850,1845,1800,1845,1845,1845,1797.5
"Miramar","FL","Miami-Fort Lauderdale","Broward",125,,,,,,,,,,,,,,2400,2500,2450,2400,2500,2500,2450,2450,2200,2250,2200,2200,2250,2250,2350,2400,2450,2400,2400,2400,2200,2200,2300,2200,2300,2500,2375,2250,2250,2250,2300,2175,2400,2250,2350,2300,2300,2300,2350,2400,2500,2500,2495,2400,2399.5,2352.5,2350,2350,2400,2450,2475,2500,2500,2600,2549.5,2425,2412.5,2500,2500,2450,2500,2500,2400,2500,2400,2499,2400,2400,2450,2400,2561,2613,2634,2628,2600,2500,2500,2547.5,2550,2500,2475,2495,2500,2497.5
"Coral Springs","FL","Miami-Fort Lauderdale","Broward",126,,,,,,,,,,,,,,2150,2400,2500,2500,2500,2500,2400,2350,2300,2200,2200,2225,2250,2397.5,2500,2495,2500,2500,2500,2500,2500,2400,2500,2500,2500,2500,2500,2561,2500,2500,2500,2575,2500,2575,2575,2575,2575,2600,2600,2600,2600,2500,2500,2550,2575,2600,2575,2587.5,2600,2600,2600,2500,2550,2550,2600,2650,2650,2500,2500,2600,2600,2600,2600,2595,2600,2600,2500,2600,2575,2500,2585,2596,2597,2600,2634.5,2647,2625,2650,2600,2600,2500,2500,2560,2600
"Stamford","CT","Stamford","Fairfield",127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3400,3400,3500,3575,3500,3500,3540,3500,3550,3275,3400,3437.5,3400,3400
"Savannah","GA","Savannah","Chatham",128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1476,1650,1625,1600,1562.5,1550,1550,1495,1485.5,1500,1462.5,1476,1500
"Concord","CA","San Francisco","Contra Costa",129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2800,2700,2950,2900,2997.5,2950,3175,3100,2995,2995,2895,2850,2750,2900,3000
"Frisco","TX","Dallas-Fort Worth","Collin",130,,,,,,,,,,,,,2100,2000,2000,2000,1972.5,1900,1950,1895,2050,1800,2000,1997.5,1995,2197.5,1950,1995,1950,1825,1850,1872.5,1812.5,1997.5,1950,1895,1850,1850,1975,1995,1900,2000,2095,2000,2172.5,2150,2150,2125,2000,2072.5,2075,2200,2195,2100,2200,2119,2119,2100,2075,2100,2100,2100,2244.5,2200,2250,2295,2244.5,2200,2100,2200,2250,2250,2300,2300,2300,2300,2200,2325,2300,2297.5,2397.5,2425,2150,2200,2145,2195,2200,2300,2350,2325,2300,2350,2295,2295,2300,2300,2300
"Vallejo","CA","Vallejo","Solano",131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2195,2190,2200,2200,2200,2500,2245,2297.5,2300,2300,2350,2395,2499.5
"Cypress","TX","Houston","Harris",132,,,,,,,,,,,,,,,,,,,,,,1500,1500,1497.5,1497.5,1750,1650,1600,1600,1600,1575,1750,1697.5,1550,1550,1600,1653,1650,1750,1750,1750,1725,1750,1750,1750,1650,1700,1612.5,1644.5,1625,1700,1785,1826.5,1750,1872.5,1900,1925,1850,1800,1795,1879,1800,1800,1800,1837,1900,1850,1895,1800,1850,1824.5,1800,1825,1825,1850,1850,1900,1900,1925,1950,1849,1900,1945,1800,1850,1850,1850,1850,1850,1850,1850,1850,1897.5,1875,1937.5,1950,1900
"Falls Church","VA","Washington","Fairfax",133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3097.5,3100,3125,3000,3000,3125,3050,3050,2875,2997.5,3000,3057.5
"Denton","TX","Dallas-Fort Worth","Denton",134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750,1800,1795,1795,1795,1850,1800,1785,1800,1650,1600,1650,1650,1800
"Victorville","CA","Riverside","San Bernardino",135,,,,,,,,,,,,,1300,1300,1312.5,1300,1295,1350,1297.5,1299.5,1295,1250,1250,1250,1250,1295,1299,1295,1250,1250,1250,1225,1245,1200,1200,1200,1250,1289,1250,1250,1250,1250,1250,1200,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1295,1295,1300,1300,1295,1300,1300,1300,1295,1300,1300,1295,1295,1300,1300,1300,1350,1300,1300,1350,1350,1350,1395,1400,1400,1422.5,1400,1400,1475,1495,1450,1450,1475,1450,1462.5,1450
"Temecula","CA","Riverside","Riverside",136,,,,,,,,,,,,,2000,1995,2000,2087,2000,1995,1992.5,1950,2075,1995,2000,1997.5,1950,1990,1990,1950,1950,1995,1995,1950,2000,2000,2000,1995,1950,1949,1995,1997.5,2000,2000,2000,1997,1950,1995,1999.5,1999,1995,1950,1995,2072.5,2028,2095,2095,2097,2095,1995,2000,2035,2000,2050,2100,2095,2095,2095,2100,2150,2100,2100,2150,2150,2187.5,2172.5,2150,2195,2172.5,2195,2100,2150,2150,2150,2150,2200,2295,2300,2300,2300,2350,2300,2300,2390,2350,2300,2300,2345,2350
"Tracy","CA","Stockton","San Joaquin",137,,,,,,,,,,,,1772.5,1750,1750,1750,1772.5,1750,1750,1750,1750,1749,1750,1765,1797.5,1799.5,1795,1850,1850,1850,1845,1800,1800,1797.5,1817.5,1792.5,1800,1850,1850,1895,1900,1895,1900,1895,1895,1875,1895,1895,1900,1900,1900,1900,1895,1925,2050,2000,1900,1947.5,1900,1900,1950,2050,2099,2050,2100,2100,2000,2100,2197.5,2100,2100,2100,2100,2199,2199.5,2237.5,2200,2250,2350,2295,2300,2300,2250,2262.5,2295,2300,2250,2300,2400,2499.5,2450,2395,2350,2400,2462.5,2450,2400,2400
"Murrieta","CA","Riverside","Riverside",138,,,,,,,,,,,,1897.5,1800,1885,1975,1975,1850,1895,1950,1925,1895,1950,1950,1900,1895,1895,1900,1900,1900,1900,1850,1862.5,1850,1850,1895,1895,1895,1895,1895,1900,1995,1950,1900,1900,1899,1895,1850,1895,1895,1882.5,1900,1975,1950,1990,1900,1959,1900,1925,1900,1950,1950,1950,1998,2000,1999,2050,2050,1999,1995,2095,2095,2000,2000,2062.5,2000,2097.5,2195,2065,2100,2100,2095,2100,2095,2105,2200,2200,2200,2195,2165,2250,2295,2212.5,2200,2195,2177.5,2200,2295
"Chico","CA","Chico","Butte",139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1595,1595,1630,1600,1650,1695,1700,1700,1670,1895,1750,1800,1700
"Cambridge","MA","Boston","Middlesex",140,,,,,,,,,,,,,,,,,,,,,,,,,,3400,3800,3600,3400,3400,3800,3800,3800,3550,4000,3900,4000,4000,3850,4000,3800,3725,3800,3800,3900,3937.5,3800,3900,3912.5,3950,3945,3900,3850,3800,4000,3800,3800,3800,3725,3775,3925,4000,4000,4000,4000,4000,3900,3800,3600,3500,3500,3600,3800,4000,4050,4300,4000,4000,4000,4000,4000,3900,3895,4100,4100,4200,4250,4400,4400,4250,4150,4000,4000,4000,4000,4000,4200
"Sparks","NV","Reno","Washoe",141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1847.5,1800,1975,1985,1985,1995,1972.5,1850,1795,1850,1895,1895,1985,1950,2022.5
"Roseville","CA","Sacramento","Placer",142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2299,2295,2350,2397.5,2295,2375,2395,2395,2300,2300,2395,2295,2395,2400
"Wilmington","NC","Wilmington","New Hanover",143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650,1750,1900,1800,1845,1747.5,1795,1675,1675,1675,1725,1725,1800,1500
"Stone Mountain","GA","Atlanta","Dekalb",144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250,1250,1185,1225,1300,1300,1279,1290,1350,1395,1300,1275,1275,1290,1265.5,1265,1260
"Carlsbad","CA","San Diego","San Diego",145,,,,,,,,,,,,,,,,,3500,3200,3200,2850,3200,3150,3350,3295,3200,3050,2900,3108,3230,3295,3197.5,3350,3185,3100,2950,3150,3200,3325,3387.5,3300,3547.5,3300,3295,3400,3272.5,3200,3500,3400,3400,3400,3400,3300,3400,3400,3400,3375,3500,3347.5,3400,3500,3395,3347.5,3500,3695,3590,3447.5,3397.5,3495,3450,3495,3300,3795,3947.5,3647.5,3672.5,3575,3672.5,3600,3550,3600,3400,3497,3600,3675,3600,3600,3597.5,3650,3650,3695,3672.5,3500,3525,3800,3795,3800,3700
"Saint Augustine","FL","Jacksonville","Saint Johns",146,,,,,,,,,,,,,1700,1900,1900,1800,1875,1650,1675,1697.5,1800,1737.5,1795,1797.5,1962.5,1922.5,1825,1800,1850,1850,1800,1800,1750,1800,1800,1850,1850,1785,1800,1750,1750,1895,1800,1850,1870,1800,1795,1750,1775,1750,1775,1850,1875,1850,1850,1850,1895,1850,1800,1800,1800,1800,1827.5,1800,1850,1900,1900,1895,1830,1800,1800,1827.5,1857.5,1805,1895,1895,1895,1850,1895,1850,1795,1875,1825,1845,1800,1850,1950,1932.5,1995,1950,1920,1920,1895,1872.5,1925,1895,1962.5
"West Palm Beach","FL","Miami-Fort Lauderdale","Palm Beach",147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2295,2250,2295,2295,2295,2325,2300,2372.5,2310,2200,2397.5,2412.5,2300,2300
"Jacksonville","NC","Jacksonville","Onslow",148,,,,,,,,,,,,,,1250,1250,1200,1250,1250,1295,1297.5,1200,1200,1175,1150,1100,1125,1200,1250,1250,1250,1200,1200,1199.5,1150,1100,1100,1100,1150,1160,1200,1200,1175,1150,1125,1150,1100,1100,1100,1095,1096,1112.5,1200,1200,1200,1200,1200,1175,1100,1125,1100,1100,1103,1195,1200,1197.5,1175,1150,1112.5,1100,1100,1100,1100,1095,1100,1150,1200,1175,1190,1196,1097.5,1195,1100,1050,1100,1100,1150,1150,1200,1200,1150,1100,1050,1100,1072.5,1100,1100,1179
"Fairfield","CA","Vallejo","Solano",149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100,2177,2337.5,2362.5,2350,2220,2412.5,2375,2400,2300,2300,2295,2362.5,2375,2472.5
"Sandy Springs","GA","Atlanta","Fulton",150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000,2800,3000,3000,2800,2900,3200,3000,3200,3200,3350,3475,3150,3500,3400,3200
"Richardson","TX","Dallas-Fort Worth","Dallas",151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100,2099,2099,2150,2195,2200,2250,2135,1995,2025,2200,2200
"Orange Park","FL","Jacksonville","Clay",152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,1400,1472.5,1450,1497.5,1530,1545,1625,1550,1500,1525,1550,1510,1525,1506,1550
"Newton","MA","Boston","Middlesex",153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3750,3800,3900,3900,3600,3600,3500,3500,3500,3500,3500,3500,3500,3500
"Lawrence","KS","Lawrence","Douglas",154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300,1300,1395,1362.5,1300,1300,1260,1325,1327.5,1340,1298,1325,1270
"Mission Viejo","CA","Los Angeles-Long Beach-Anaheim","Orange",155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3225,3300,3300,3395,3400,3400,3300,3397.5,3500,3600,3600,3600
"Antioch","CA","San Francisco","Contra Costa",156,,,,,,,,,,,,1995,1995,1995,1995,1895,1900,1975,1900,1900,1950,1895,1829,1850,1850,1880,1839,1895,1945,1950,1901,1900,1900,1895,1895,1850,1850,1850,1854.5,1850,1850,1900,1895,1895,1875,1875,1900,1895,1900,1900,1950,2000,1995,2000,1975,1995,2000,1900,1895,1900,2000,2000,2100,2195,2150,2100,2150,2125,2099,2075,2100,2197,2119.5,2197,2125,2199,2000,2199.5,2150,2135,2100,2097.5,2125,2200,2300,2262.5,2300,2199,2200,2300,2350,2375,2250,2300,2300,2375,2400
"Riverview","FL","Tampa","Hillsborough",157,,,,,,,,,,,,,1475,1400,1500,1500,1472.5,1450,1400,1400,1400,1350,1320,1350,1350,1350,1395,1350,1450,1450,1395,1435,1437.5,1400,1400,1467.5,1450,1450,1500,1500,1547.5,1500,1500,1495,1495,1475,1475,1425,1425,1425,1450,1500,1500,1500,1500,1500,1495,1475,1490,1495,1465,1465,1500,1500,1500,1500,1500,1497.5,1500,1500,1495,1512.5,1532.5,1525,1500,1500,1550,1550,1550,1550,1550,1565,1525,1585,1595,1600,1600,1625,1645,1627.5,1650,1647.5,1600,1597,1599,1600,1637.5
"Lawton","OK","Lawton","Comanche",158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,1131,1095,1115.5,1095,1150,1131,1095,1113,1060,1131,999.5,1131
"Highlands Ranch","CO","Denver","Douglas",159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2425,2497.5,2500,2500,2550,2700,2650,2550,2500,2500,2450,2495,2600,2650
"Meridian","ID","Boise City","Ada",160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,1475,1550,1495,1525,1550,1600,1600,1575,1500,1495,1555,1552.5,1595
"Plantation","FL","Miami-Fort Lauderdale","Broward",161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2600,2621.5,2646.5,2646.5,2632.5,2655,2645,2640,2677,2797.5,2805,2650,2600,2550
"Lithonia","GA","Atlanta","Dekalb",162,,,,,,,,,,,,,,,,,1100,1100,1100,1050,1100,1200,1100,1050,1050,1050,1050,1050,1100,1097,1095,1062.5,1000,1100,1100,1100,1100,1100,1100,1100,1095,1095,1100,1100,1100,1100,1100,1050,1050,1050,1050,1100,1095,1102.5,1100,1100,1085,1097.5,1150,1100,1100,1150,1100,1177.5,1150,1150,1100,1150,1200,1150,1172.5,1150,1150,1150,1170,1150,1150,1210,1200,1242.5,1249,1200,1150,1250,1250,1200,1210,1195,1205,1262,1249,1210,1250,1350,1325,1244,1270
"McDonough","GA","Atlanta","Henry",163,,,,,,,,,,,,,,,,,,,,1300,1200,1250,1297.5,1200,1250,1295,1200,1200,1200,1335,1397.5,1200,1200,1200,1200,1245,1250,1275,1300,1295,1300,1300,1300,1277.5,1262.5,1297.5,1292.5,1250,1250,1250,1250,1250,1300,1300,1325,1250,1285,1250,1250,1250,1250,1325,1350,1375,1350,1375,1375,1364.5,1350,1350,1350,1337.5,1312.5,1350,1350,1325,1375,1350,1375,1350,1350,1422,1322.5,1400,1437,1450,1420,1400,1425,1462.5,1481,1465,1450,1445,1450,1450,1454
"Miami Beach","FL","Miami-Fort Lauderdale","Miami-Dade",164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7500,8500,8900,9900,9925,9750,9500,9775,9875,9000,8900,9087.5,10000,8950
"Concord","NC","Charlotte","Cabarrus",165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1399,1419,1475,1475,1477,1489,1475,1497.5,1530,1522.5,1525,1527.5,1472.5,1495,1450,1495
"Allen","TX","Dallas-Fort Worth","Collin",166,,,,,,,,,,,,,,,,,,,,,,,,,,1772.5,1712.5,1785,1850,1870,1795,1750,1800,1797.5,1850,1775,1800,1800,1895,1825,1892.5,1949.5,1990,1850,1900,1947.5,1972.5,1950,1945,1900,1895,1995,1995,1900,1885,1895,1899.5,1950,1950,1995,1922.5,1995,1995,2195,2125,1997,2000,1995,1995,1995,1950,2000,2025,1950,2100,1997,2195,2162.5,2199,1995,2000,2125,2000,2095,2095,2085,2197.5,2195,2200,2200,2100,2100,2070,2000,2100,2097.5,2095
"Edmond","OK","Oklahoma City","Oklahoma",167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1797.5,1822.5,1797.5,1795,1850,1995,2100,1822.5,1845,1820,1922.5,1995,1795,1795,1750,1750,1795,1795,1795,1795,1800,1800,1795,1795,1697.5,1695,1785,1895,1795,1695,1795,1795,1795,1795,1745,1695,1695,1695,1695,1695,1695,1797.5,1695,1797.5,1697.5,1795,1847.5,1737.5,1845,1722.5,1695,1762.5,1700,1750,1795,1697.5,1595,1595,1650,1685,1712.5,1700
"Williamsburg","VA","Virginia Beach","James City",168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997.5,2050,2100,1997.5,1975,1995,2047.5,2000,2100,2100,2000,2000,1997.5,2025
"Kennesaw","GA","Atlanta","Cobb",169,,,,,,,,,,,,,1500,1500,1525,1500,1500,1500,1500,1380,1350,1500,1475,1400,1350,1450,1450,1425,1537.5,1450,1450,1450,1400,1395,1400,1450,1400,1400,1475,1482.5,1505,1495,1450,1495,1500,1500,1472.5,1472.5,1475,1450,1495,1450,1550,1590,1595,1500,1497.5,1450,1495,1562.5,1550,1595,1595,1525,1600,1600,1664,1659,1600,1585,1562.5,1595,1477.5,1522.5,1624.5,1650,1650,1737,1672.5,1500,1600,1675,1582,1653,1669,1645,1650,1700,1732.5,1695,1725,1660,1695,1695,1688.5,1650,1650
"Boulder","CO","Boulder","Boulder",170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3200,3200,3200,3197,3000,2900,2897,2800,2750,2850,2700,2975,3225,3200,3200,3290,3300,3172.5,2900,2850,2922.5,2662.5,2700,3000,3500,3600,3600,3600,3580,3550,3300,2925,2962.5,2865,3250,3250,3600,3400,3500,3285,3200,3000,3000,3050,3072.5,2900,3300,3600,3500,3495,3300
"Apopka","FL","Orlando","Orange",171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1599.5,1695,1755,1695,1750,1750,1775,1755,1760,1755,1775,1775,1799.5,1795,1750
"Chino","CA","Riverside","San Bernardino",172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2499,2525,2550,2550,2600,2597.5,2572.5,2550,2600,2525,2550,2550,2500,2600
"Suffolk","VA","Virginia Beach","Suffolk City",173,,,,,,,,,,,,,1797.5,1795,1795,1795,1795,1795,1795,1795,1762.5,1762.5,1795,1795,1795,1795,1737.5,1762.5,1795,1750,1720,1750,1750,1795,1795,1797.5,1795,1885,1795,1795,1797.5,1795,1750,1750,1800,1750,1750,1750,1750,1750,1750,1790,1795,1795,1790,1795,1750,1750,1750,1750,1750,1695,1700,1795,1800,1795,1795,1750,1750,1725,1750,1750,1750,1750,1750,1790,1795,1762.5,1780,1775,1725,1700,1700,1750,1700,1750,1795,1850,1750,1785,1795,1795,1775,1775,1795,1750,1795
